date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2014-03-16 20:32:51,2,3,66,435,5391,318.5814,34624,0,0,9,2014-06-20,2014-06-21,5,1,2,17563,1,0,1,2,50,1235,23
2014-11-24 19:26:25,2,3,66,442,28643,633.2084,39938,0,0,0,2014-12-26,2014-12-27,2,2,1,486,1,0,1,2,50,726,48
2013-12-27 23:48:56,2,3,69,655,12684,,45533,1,0,9,2014-01-01,2014-01-04,2,0,1,53949,3,0,1,6,105,29,38
2014-09-24 14:34:13,2,3,66,331,40794,139.6361,49371,0,0,0,2014-09-26,2014-09-28,2,1,1,26045,6,0,1,2,50,681,71
2014-11-21 03:33:24,24,2,3,64,3169,,53643,0,0,9,2015-01-25,2015-01-26,1,0,1,41773,1,0,1,3,106,156,99
2014-09-03 17:24:41,2,3,66,294,37385,,59969,0,0,1,2014-10-11,2014-10-12,2,0,1,12016,1,0,1,2,50,741,16
2013-02-12 19:54:56,2,3,66,321,19133,1101.8129,61739,0,0,9,2013-11-02,2013-11-09,2,0,1,11318,1,0,1,2,50,1442,15
2014-07-06 14:59:19,2,3,66,348,46035,,65649,0,1,9,2015-04-01,2015-04-05,2,0,1,11439,1,0,1,4,163,1503,65
2013-06-04 19:49:47,2,3,66,311,11949,,68690,0,0,9,2013-06-23,2013-06-25,2,0,1,12402,5,0,1,6,204,27,89
2014-08-03 19:34:35,2,3,66,448,37123,129.6463,71017,0,0,9,2015-03-27,2015-03-29,2,0,1,49925,3,0,1,2,50,694,72
2014-12-07 15:20:22,24,2,3,48,51843,,73961,0,1,9,2014-12-24,2014-12-27,2,0,1,8819,1,0,1,3,168,1242,85
2014-11-26 02:24:51,29,1,52,48,26333,,78182,0,1,3,2014-12-04,2014-12-17,2,0,1,18569,1,0,1,3,182,83,81
2014-09-01 13:03:05,2,3,66,351,26084,1698.4055,82591,0,0,9,2014-10-04,2014-10-06,2,0,1,8250,1,0,1,2,50,628,79
2014-05-02 15:31:55,2,3,66,321,50850,,87190,0,0,9,2014-05-06,2014-05-09,1,0,1,25061,6,1,1,2,50,1230,98
2014-08-20 20:11:58,11,3,205,354,25315,11.6036,90875,1,0,9,2014-08-21,2014-08-22,2,0,1,4474,3,0,1,2,198,397,95
2014-09-02 15:10:39,2,3,66,174,24785,20.8264,95941,0,0,5,2014-09-28,2014-09-29,2,0,1,12218,6,0,2,2,50,365,83
2014-02-03 15:37:43,2,3,66,337,54029,,99935,0,1,9,2014-02-12,2014-02-16,2,1,1,8791,1,0,1,4,8,110,66
2013-07-01 13:47:48,2,3,66,226,50659,143.022,104080,1,0,9,2013-07-01,2013-07-03,2,0,1,12529,5,0,2,2,50,489,38
2014-12-02 17:13:43,2,3,66,448,2882,2061.4271,106109,0,1,3,2014-12-17,2014-12-20,1,0,1,8250,1,0,9,2,50,628,79
2014-05-16 08:53:36,2,3,66,174,24647,5171.2585,109312,0,0,9,2014-07-01,2014-07-03,2,0,1,8647,6,0,1,6,70,10,17
2014-08-14 19:13:01,2,3,181,238,14762,,112227,0,0,9,2014-08-17,2014-08-18,2,0,1,12057,1,0,1,4,146,1517,15
2013-10-08 13:25:53,14,1,214,120,44496,,115790,0,0,9,2013-10-10,2013-10-12,1,0,1,8293,1,1,1,6,46,39,83
2014-11-21 20:56:06,37,1,69,686,10780,,117861,0,1,0,2015-07-05,2015-07-09,2,0,1,8788,1,0,1,6,77,2,21
2014-09-13 11:14:00,2,3,66,447,902,1685.5568,121651,1,0,9,2014-09-27,2014-09-30,3,0,2,11850,1,0,2,2,198,750,56
2013-03-24 14:19:56,2,3,66,352,30279,5380.2667,125230,0,0,9,2013-05-24,2013-05-27,3,0,1,8740,1,0,1,6,105,12,99
2014-03-14 01:06:24,18,2,119,0,30083,,127920,0,1,9,2014-04-23,2014-04-26,3,1,2,8819,1,0,1,3,168,1242,97
2014-07-20 15:50:05,37,1,69,928,48733,,129915,0,0,9,2014-08-02,2014-08-16,2,0,1,21116,6,0,1,6,204,1463,8
2014-12-07 13:53:06,2,3,66,174,41209,8674.8584,132135,0,0,2,2015-01-24,2015-01-25,3,0,1,12642,5,0,1,3,104,51,46
2014-12-31 11:19:41,10,0,182,403,12202,6261.4864,134743,0,0,5,2015-05-28,2015-05-29,2,0,1,21078,1,0,1,6,105,1857,61
2014-04-30 14:55:06,2,3,66,348,39353,,135843,0,0,9,2014-05-10,2014-05-11,2,2,1,7635,3,0,1,2,50,675,37
2014-10-02 20:48:34,2,3,66,226,27383,401.244,139272,1,0,1,2014-10-25,2014-10-28,2,1,1,44253,8,0,1,2,50,682,0
2014-07-17 22:51:08,24,2,3,64,3169,,141990,0,0,3,2014-08-03,2014-08-11,2,0,1,18569,1,0,2,3,182,83,62
2014-07-31 09:23:46,30,4,195,548,56440,,143782,0,0,5,2014-08-16,2014-08-17,8,0,2,22248,6,0,2,0,34,94,6
2013-04-18 18:34:36,2,3,66,174,20857,2184.7994,146339,0,0,0,2013-04-24,2013-04-25,2,0,1,12654,5,0,1,2,50,682,16
2013-04-28 21:27:14,2,3,66,142,20364,4430.311,149204,0,0,9,2013-09-03,2013-09-06,4,0,2,12209,6,1,1,6,70,19,21
2014-10-02 14:58:51,2,3,66,311,11329,,150914,0,0,1,2014-10-24,2014-10-26,4,0,1,8279,1,0,1,2,50,1230,17
2014-09-12 14:17:59,2,3,66,226,36508,833.6661,154368,0,0,9,2014-09-15,2014-09-17,2,0,2,45327,6,0,1,2,50,675,21
2014-12-12 07:20:11,11,3,205,354,49492,7810.6149,156952,0,0,9,2015-01-30,2015-01-31,1,0,1,4992,1,0,1,3,110,72,58
2014-08-14 12:20:30,37,1,69,1010,15905,,160912,0,0,4,2014-10-25,2014-10-28,2,0,1,8796,1,1,1,3,104,1003,9
2014-07-09 11:46:06,2,3,48,424,5957,,163520,0,0,9,2014-07-31,2014-08-05,1,0,1,8739,1,0,1,6,144,4,62
2014-11-04 07:10:57,2,3,66,311,46248,,166055,0,0,0,2015-08-26,2015-08-29,2,0,1,51385,6,0,1,6,31,155,68
2013-12-08 18:42:40,29,1,52,45,5083,,167720,0,1,9,2014-02-26,2014-03-09,2,0,1,18965,1,0,1,6,77,1410,58
2014-08-08 10:45:59,2,3,66,348,47997,961.1396,173169,0,0,9,2014-09-11,2014-09-21,1,3,1,8268,1,0,3,2,50,682,84
2014-10-01 01:59:26,2,3,119,0,27731,,176887,0,0,9,2015-02-16,2015-02-19,2,0,1,52333,6,0,2,3,82,231,38
2014-12-07 16:57:21,2,3,66,435,165,512.5257,180065,0,0,0,2014-12-26,2014-12-30,4,1,1,13440,4,0,1,2,50,682,51
2014-10-19 11:20:13,18,2,10,0,1831,,184142,0,0,2,2015-02-16,2015-02-19,1,0,1,8253,1,0,1,6,70,19,72
2013-09-16 20:33:15,2,3,215,553,43520,,186600,0,0,2,2013-09-20,2013-09-21,2,0,1,8278,1,0,1,2,50,368,19
2014-07-04 23:29:52,2,3,215,553,43520,,188922,0,0,1,2014-07-05,2014-07-06,2,0,1,23682,6,0,1,2,50,659,11
2014-01-27 18:27:39,37,1,69,926,47949,,191342,0,0,4,2014-02-19,2014-02-21,1,0,1,42498,3,1,1,6,70,19,5
2014-12-13 13:10:54,11,3,205,354,25315,2265.8292,194315,1,1,9,2014-12-21,2014-12-27,2,0,1,8279,1,0,1,2,50,1230,4
2014-07-21 14:39:01,2,3,66,337,22846,,196586,0,0,0,2014-08-17,2014-08-22,2,0,1,8250,1,0,1,2,50,628,79
2014-01-11 17:02:53,2,3,66,311,28451,1704.0046,199791,0,1,2,2014-02-16,2014-02-20,2,0,1,8791,1,0,2,4,8,110,0
2013-10-28 19:58:40,2,3,66,226,42300,4685.8213,201686,1,0,0,2014-09-23,2014-09-24,2,0,1,1991,3,0,1,6,46,799,86
2014-12-15 22:19:11,2,3,66,184,2037,1678.3932,203803,0,0,1,2015-01-01,2015-01-06,2,0,1,8791,1,0,1,4,8,110,66
2014-07-23 17:34:29,11,3,205,385,44524,,205984,0,1,0,2015-05-27,2015-06-05,2,0,1,8278,1,0,3,2,50,368,68
2014-09-18 20:51:06,2,3,66,467,36345,807.6874,209683,0,0,9,2014-10-10,2014-10-12,2,0,1,7540,6,0,2,2,50,675,41
2014-08-26 13:58:18,2,3,66,348,48862,1100.7225,211268,0,1,0,2014-09-23,2014-09-24,2,1,1,12704,5,0,1,4,128,1455,69
2013-07-01 09:36:06,24,2,3,50,5703,,214797,0,0,4,2013-07-29,2013-07-31,2,0,1,1265,1,0,4,3,151,80,20
2014-10-16 21:18:58,2,3,66,348,3263,293.9987,218038,0,0,9,2014-12-26,2014-12-28,2,0,1,8291,1,0,3,2,50,191,73
2014-03-04 19:52:42,2,3,66,258,23555,,221951,0,0,0,2014-05-16,2014-05-18,2,0,1,11975,1,0,2,2,50,1507,42
2014-06-12 09:16:49,2,3,66,448,52394,,224543,1,1,9,2014-09-28,2014-10-04,2,0,1,14978,6,0,2,2,50,636,21
2013-05-01 17:14:43,37,1,69,683,14516,,229701,0,0,0,2013-06-08,2013-06-10,1,0,1,8223,1,0,1,2,50,690,37
2013-04-14 19:11:30,23,1,1,448,11133,2907.9361,235720,0,1,9,2013-06-09,2013-06-15,2,0,1,468,1,0,5,3,48,153,64
2014-09-18 09:10:16,2,3,130,759,28771,,242746,0,0,9,2014-09-24,2014-10-02,2,0,1,8253,1,0,1,6,70,19,98
2014-11-04 15:51:29,8,4,77,977,2429,1231.1299,247526,0,1,2,2015-02-20,2015-02-24,3,0,1,22584,1,0,5,0,63,1303,22
2014-10-11 19:39:30,2,3,66,311,42563,394.9614,249531,1,1,9,2014-11-25,2014-11-29,1,1,1,8291,1,0,1,2,50,191,94
2013-08-15 01:45:28,33,2,194,38,42328,,254972,0,0,1,2013-08-16,2013-08-17,1,0,1,22890,5,0,2,3,182,46,15
2014-12-07 15:04:21,2,3,66,348,48862,1641.0344,259463,0,1,3,2014-12-18,2014-12-22,1,0,1,9600,1,0,1,4,32,1411,73
2013-10-05 06:11:08,34,3,205,354,11747,438.194,262607,1,0,9,2013-10-09,2013-10-11,1,0,1,8223,1,0,1,2,50,689,91
2013-05-18 16:10:12,2,3,66,462,28654,983.5419,267064,0,0,7,2013-06-11,2013-06-12,2,0,1,9147,1,0,2,2,50,367,75
2014-06-17 15:14:21,2,3,66,352,5807,1443.8145,272939,0,0,9,2014-06-26,2014-06-29,1,0,1,12836,5,0,2,2,50,1241,13
2013-05-30 17:52:56,2,3,66,311,7173,3453.8835,276247,0,1,0,2013-08-26,2013-09-05,1,0,1,8745,1,0,2,6,204,27,56
2014-12-29 13:13:09,2,3,179,410,16634,,281344,0,0,1,2015-12-14,2015-12-20,2,0,1,44241,8,0,1,2,50,628,1
2013-07-12 07:11:15,2,3,46,244,33092,,285606,1,0,9,2013-07-13,2013-07-15,4,3,2,13487,4,0,2,6,204,27,59
2014-07-04 17:38:50,34,3,205,354,22772,207.8428,291131,1,0,9,2014-08-09,2014-08-10,2,0,1,26022,6,0,1,2,198,397,95
2014-08-15 05:37:13,2,3,66,447,29951,,293309,0,0,9,2014-08-21,2014-08-24,4,0,1,8267,1,0,1,2,50,675,17
2014-06-01 11:55:42,2,3,66,318,22418,93.3458,298330,0,0,9,2014-06-21,2014-06-22,2,0,1,26999,6,0,1,2,50,574,91
2014-01-27 22:10:40,2,3,66,348,48862,2611.2919,301034,0,0,9,2014-05-22,2014-05-28,2,0,1,23631,1,0,1,6,12,807,98
2013-03-15 15:01:48,34,3,205,385,5264,,305358,1,0,5,2013-03-22,2013-03-23,2,0,1,11621,1,0,5,2,50,703,4
2014-08-11 13:05:22,2,3,66,254,21672,,308852,0,0,9,2014-10-07,2014-10-10,6,0,3,12206,6,1,1,2,50,628,49
2014-04-11 11:57:10,34,3,205,354,48951,357.1595,312079,0,0,9,2014-05-03,2014-05-04,2,0,1,12276,6,0,1,2,50,191,95
2013-06-21 15:47:14,2,3,66,260,38801,509.8026,316077,1,1,0,2013-06-30,2013-07-02,2,0,1,8291,1,0,2,2,50,191,91
2014-04-28 17:03:06,37,1,69,665,1441,,321346,0,1,9,2014-07-16,2014-07-23,2,0,1,20006,6,0,1,6,105,771,82
2014-10-07 17:39:37,2,3,66,442,20850,855.8402,324382,0,0,9,2015-03-14,2015-03-15,2,1,1,11996,1,0,1,2,50,715,94
2014-09-23 20:43:58,2,3,66,174,16634,3139.0728,328374,0,0,9,2015-07-04,2015-07-11,2,0,1,1310,3,0,1,4,121,199,73
2014-02-28 11:40:25,18,2,119,0,27731,,330908,0,0,9,2014-05-15,2014-05-20,2,1,1,8744,1,0,1,3,106,108,59
2013-05-05 21:01:08,2,3,66,174,23706,2177.6009,332673,0,0,4,2013-06-03,2013-06-05,2,2,1,14875,1,0,3,2,198,750,56
2014-04-21 18:48:18,2,3,66,462,41898,3612.3518,334835,1,1,9,2014-05-28,2014-06-03,1,0,1,11439,1,0,1,4,163,1503,87
2014-10-08 01:14:18,2,3,115,957,17195,,337187,0,0,9,2014-11-23,2014-11-27,1,0,1,17845,5,0,1,3,126,232,64
2014-02-26 14:52:51,37,1,69,664,22336,,339550,0,0,0,2014-05-02,2014-05-03,1,0,1,12386,5,0,2,6,199,5,36
2013-04-10 21:11:48,37,1,69,1011,34226,,342309,1,0,0,2013-05-23,2013-05-24,2,0,1,20863,1,0,1,6,144,1467,29
2014-11-05 16:51:24,2,3,66,174,892,146.5256,343856,0,0,2,2014-11-19,2014-11-20,2,0,1,1630,1,0,1,4,8,1402,83
2014-05-15 12:57:14,2,3,66,174,9890,5656.9909,346678,0,0,9,2014-09-15,2014-09-19,2,0,2,12245,6,0,1,6,204,27,58
2014-03-19 11:24:33,37,1,69,991,6915,,350341,0,1,2,2014-08-27,2014-09-02,3,1,1,15015,1,0,1,6,77,1440,61
2014-02-03 09:35:34,37,1,69,896,35604,,354867,0,0,0,2014-02-03,2014-02-05,1,0,1,23574,6,0,1,6,70,1925,82
2014-03-02 18:52:47,11,3,205,411,50761,1343.4387,355845,0,0,4,2014-07-29,2014-07-31,2,0,1,8254,1,0,1,2,50,365,95
2013-09-17 08:03:18,2,3,66,442,28620,2003.5861,358140,0,1,9,2013-10-19,2013-10-23,2,0,1,11439,1,0,3,4,163,1503,65
2014-04-20 19:27:24,2,3,66,153,25263,5306.3302,361273,0,0,9,2014-05-10,2014-05-11,1,0,1,23507,6,1,1,6,70,19,98
2013-05-22 13:55:49,11,3,205,354,31806,27.2307,363429,1,0,9,2013-05-22,2013-05-23,2,0,1,26023,6,0,1,2,198,397,19
2014-05-01 11:46:01,2,3,66,220,2086,243.8452,366270,0,0,9,2014-05-23,2014-05-26,2,2,1,15093,1,0,1,2,50,679,33
2014-09-12 09:02:55,25,2,23,48,4924,,369125,0,0,2,2014-10-25,2014-10-27,1,0,8,43199,1,0,1,3,106,106,28
2014-03-19 07:08:43,2,3,66,348,48862,955.2794,372473,0,1,0,2014-04-23,2014-04-27,1,1,1,8268,1,0,2,2,50,682,18
2014-09-08 18:16:31,2,3,66,318,19630,,374757,0,0,9,2014-09-19,2014-09-20,2,0,1,8268,1,0,2,2,50,682,15
2014-04-16 15:22:22,2,3,66,321,33513,1263.8262,378546,0,0,9,2014-05-08,2014-05-10,2,0,1,23682,6,0,1,2,50,659,34
2014-05-17 16:57:03,14,1,214,120,25255,,381439,0,1,0,2014-08-23,2014-08-26,3,0,3,55649,3,0,3,6,77,2,97
2013-12-08 07:03:19,2,3,66,462,52979,,384933,0,0,9,2013-12-19,2013-12-23,2,0,1,8267,1,0,1,2,50,675,69
2014-08-20 14:30:34,2,3,66,442,46296,924.446,387167,0,0,9,2014-08-26,2014-09-23,2,0,2,12011,1,0,4,2,50,559,72
2013-03-08 16:29:54,2,3,66,348,47997,3461.4979,390980,0,1,9,2013-11-17,2013-11-21,2,0,1,8253,1,0,1,6,70,19,23
2013-08-09 20:36:52,2,3,66,348,18496,,393617,0,0,9,2013-08-28,2013-08-29,2,0,2,12679,5,1,1,2,50,565,82
2013-09-29 11:54:55,2,3,66,153,13632,1115.6129,397224,0,0,9,2013-10-04,2013-10-09,1,1,1,13663,4,0,2,2,50,663,21
2014-12-27 19:48:35,2,3,66,462,41427,959.0481,397772,0,0,4,2015-06-15,2015-06-17,2,0,1,8278,1,0,1,2,50,368,47
2013-02-10 18:21:53,2,3,66,442,35390,323.0376,402024,0,0,4,2013-02-15,2013-02-16,2,0,1,26819,6,0,1,2,50,492,16
2014-04-03 09:22:34,2,3,66,174,49325,214.5629,404130,1,0,2,2014-04-05,2014-04-08,2,0,1,24185,1,0,1,2,50,352,50
2013-04-14 12:45:50,2,3,215,788,20860,8923.9249,406549,0,0,9,2013-04-23,2013-04-24,2,1,1,475,3,0,1,5,23,1723,60
2014-06-16 08:50:30,2,3,66,346,31371,2262.2931,408793,0,0,9,2014-08-22,2014-08-23,1,0,1,12385,5,0,1,2,50,724,33
2014-10-09 16:09:24,2,3,66,447,10129,1969.7409,411680,0,0,0,2014-10-14,2014-10-20,5,6,3,8291,1,0,1,2,50,191,4
2013-08-14 11:50:53,11,3,205,354,25315,53.9166,414381,0,0,9,2013-08-18,2013-08-19,3,0,2,24941,6,0,1,2,50,447,83
2013-09-09 14:16:37,11,3,205,354,42515,27.2149,418929,0,0,9,2013-10-05,2013-10-06,2,0,1,14875,1,0,1,2,198,750,48
2014-09-26 17:48:34,2,3,66,174,37037,8.0695,420546,0,0,9,2014-10-02,2014-10-03,2,0,1,15849,5,1,1,2,50,368,91
2013-06-24 01:44:21,17,1,133,23,55049,,423419,0,1,9,2013-10-21,2013-10-25,4,0,2,8267,1,0,2,2,50,675,41
2014-11-22 09:42:31,2,3,66,174,16561,,425839,0,1,2,2014-12-25,2014-12-29,2,0,1,8279,1,0,1,2,50,1230,98
2014-10-12 12:56:00,2,3,48,424,5957,,428127,0,0,3,2014-10-14,2014-10-15,2,0,1,8247,1,0,1,3,0,1500,58
2014-12-29 19:23:34,37,1,69,664,22336,,431630,0,0,9,2015-05-17,2015-05-21,2,2,1,27211,1,0,1,6,105,1409,22
2014-11-02 17:14:44,2,3,66,311,22066,,434366,0,0,1,2015-07-24,2015-07-27,1,0,1,21260,1,0,1,2,50,887,17
2013-09-22 14:55:01,2,3,66,348,24811,1560.7599,437391,0,0,3,2014-04-14,2014-04-19,4,1,1,8791,1,0,1,4,8,110,71
2014-07-16 15:03:00,2,3,43,425,40771,2094.895,440139,0,0,3,2014-07-25,2014-07-29,2,1,1,12241,6,0,3,6,204,27,97
2013-07-31 20:39:41,11,3,205,385,52509,,441828,0,0,0,2013-08-10,2013-08-11,2,0,1,13409,4,0,1,2,50,675,55
2014-07-16 14:29:01,2,3,66,174,11491,2560.3179,446402,0,0,2,2014-07-31,2014-08-04,2,0,1,7635,3,0,1,2,50,675,3
2014-11-11 19:58:50,24,2,3,50,5703,,448785,0,0,0,2014-12-27,2014-12-28,1,0,1,8282,1,0,1,3,126,232,62
2013-06-02 12:07:13,2,3,182,234,9174,6081.208,450499,1,0,9,2013-08-05,2013-08-19,2,0,1,46130,6,0,2,5,108,1568,58
2013-07-16 08:13:24,13,1,62,36,47893,,452967,1,0,9,2013-07-16,2013-07-17,2,0,1,47456,3,0,1,6,21,32,29
2014-07-01 07:44:17,2,3,66,363,12346,84.8977,457224,0,0,9,2014-07-30,2014-08-01,2,0,1,12231,6,0,1,2,50,675,41
2014-12-03 20:19:57,2,3,66,174,24103,228.1402,460060,0,0,4,2014-12-28,2014-12-29,2,0,1,8250,1,0,1,2,50,628,88
2013-11-07 08:37:21,26,0,215,678,28758,,465167,0,1,9,2014-03-14,2014-03-17,4,0,2,8267,1,0,5,2,50,675,98
2014-09-18 11:36:19,31,2,50,772,41640,,468010,0,0,5,2014-09-23,2014-09-25,2,0,1,8819,1,0,1,3,168,1242,99
2014-12-04 09:51:04,8,4,77,824,53151,10569.2272,471677,0,0,0,2015-01-12,2015-01-16,1,0,1,23482,6,1,1,6,70,19,9
2014-04-15 16:46:07,2,3,66,174,9890,1321.626,474896,0,0,9,2014-05-15,2014-05-16,2,0,1,27279,1,0,1,2,50,736,40
2013-01-30 13:13:29,26,0,215,780,32833,,481999,0,0,5,2013-04-18,2013-04-21,5,1,2,8791,1,0,2,4,8,110,87
2014-12-22 20:36:25,2,3,66,348,48862,3.4778,485446,1,0,1,2014-12-27,2014-12-28,2,0,1,7635,3,0,1,2,50,675,41
2014-11-10 20:17:35,26,0,215,1021,13296,1008.7448,491993,0,1,9,2015-01-18,2015-01-25,2,0,1,5405,6,0,6,4,8,126,26
2013-07-28 16:04:33,2,3,66,442,31964,,498796,0,0,0,2013-08-15,2013-08-18,2,2,1,28509,6,0,28,2,50,1628,2
2013-08-22 13:36:22,2,3,163,12,13476,,503478,0,1,9,2014-01-08,2014-02-14,2,0,1,22595,1,0,2,4,196,2025,30
2013-09-13 14:14:37,8,4,77,401,29226,5007.3721,509299,0,1,1,2014-02-05,2014-02-12,2,0,1,21222,1,0,4,3,152,73,27
2013-08-17 10:41:38,2,3,66,174,5938,6021.367,514349,0,0,2,2013-12-18,2013-12-22,2,0,1,8225,1,0,1,4,124,1939,36
2014-09-17 10:53:22,2,3,66,403,15802,1862.9859,518257,0,1,1,2014-09-28,2014-10-01,1,0,1,8272,1,0,1,2,50,659,48
2014-11-25 20:20:19,2,3,66,462,52482,4999.3268,520933,0,1,9,2015-03-27,2015-04-01,1,0,1,8745,1,0,2,6,204,1614,6
2013-03-11 21:30:11,2,3,30,11,38079,,525925,0,0,9,2013-04-16,2013-04-21,1,1,1,7635,3,0,2,2,50,675,17
2013-05-29 12:06:08,34,3,205,354,7363,397.0758,528360,0,0,9,2013-07-14,2013-07-18,2,1,1,12281,6,0,1,2,50,191,37
2013-09-02 06:58:15,2,3,66,220,2086,1096.1995,531272,1,1,9,2013-10-24,2013-10-27,3,1,1,8267,1,0,1,2,50,675,56
2013-07-27 23:45:29,37,1,69,747,600,,536632,0,0,9,2013-08-21,2013-08-22,1,0,1,23507,6,1,1,6,70,19,49
2014-06-01 20:50:30,2,3,66,196,2428,489.2283,539513,0,1,9,2014-07-02,2014-07-06,2,0,1,8262,1,0,1,2,198,384,41
2014-04-22 19:27:53,2,3,66,246,50661,8119.8123,542387,0,0,9,2014-10-01,2014-10-05,2,0,1,28610,6,0,1,6,22,245,35
2014-06-17 15:31:35,2,3,66,322,36507,933.1187,547097,0,0,1,2014-07-13,2014-07-16,2,0,1,15093,1,0,1,2,50,679,47
2014-08-24 00:00:09,13,1,46,347,54921,3754.5714,550749,0,1,1,2014-12-25,2014-12-30,2,0,1,8267,1,0,1,2,50,675,70
2013-11-01 11:26:51,2,3,66,258,3715,1733.1945,552329,0,0,9,2014-07-01,2014-07-05,2,0,1,24119,6,0,1,2,50,357,83
2013-05-11 22:43:02,2,3,66,462,52482,4784.9594,554007,0,1,9,2013-06-22,2013-07-02,2,0,1,8253,1,0,1,6,70,19,11
2014-08-01 08:26:17,2,3,66,442,53708,841.0177,557377,0,1,9,2015-01-11,2015-01-17,1,0,1,8825,3,0,1,4,8,111,87
2013-03-26 19:34:45,2,3,66,149,28620,,560403,0,1,9,2013-06-08,2013-06-13,2,0,1,22869,6,0,2,4,93,2085,46
2013-05-21 20:51:30,2,3,66,335,37769,230.7929,562731,0,0,9,2013-05-25,2013-05-27,2,0,1,8267,1,0,3,2,50,675,41
2013-09-03 12:52:05,11,3,205,155,53078,2708.5228,563799,0,0,9,2013-11-18,2013-11-25,2,1,1,19776,6,0,1,2,50,212,83
2014-10-23 02:07:22,2,3,182,316,43264,5106.8233,566277,0,0,9,2014-11-27,2014-11-30,1,0,1,44194,8,0,1,2,50,637,80
2014-01-01 12:34:26,2,3,154,196,38140,,569186,0,0,2,2014-05-13,2014-05-14,2,0,1,12367,5,0,1,4,119,2060,29
2013-04-22 19:01:51,2,3,66,348,48862,223.3837,571846,0,0,9,2013-05-05,2013-05-07,1,0,1,8291,1,0,1,2,50,191,18
2014-11-21 19:36:44,11,3,205,155,26400,3267.6112,576304,0,1,9,2015-04-06,2015-04-16,2,0,1,8864,1,0,1,4,47,1511,31
2014-01-29 20:52:32,2,3,66,318,25907,760.9711,578051,1,1,9,2014-02-23,2014-02-28,2,2,1,12180,6,0,1,2,50,350,94
2013-03-04 09:30:53,2,3,66,174,24103,2453.1125,582147,0,0,9,2013-03-08,2013-03-10,2,1,1,8267,1,0,3,2,50,675,56
2014-10-29 22:43:46,2,3,66,174,24103,344.5393,585180,0,0,9,2014-12-19,2014-12-21,6,0,2,7795,6,0,1,2,50,1230,72
2014-08-27 09:27:33,11,3,205,155,19334,5320.4052,587222,0,1,0,2014-10-12,2014-10-13,2,0,1,9152,3,0,1,6,105,1818,67
2013-03-18 11:03:22,34,3,205,354,16084,4239.4315,589616,0,0,9,2013-05-04,2013-05-05,4,0,2,14041,6,0,3,6,105,35,83
2014-02-24 08:40:12,2,3,66,363,48489,550.131,592822,0,0,1,2014-04-06,2014-04-10,1,0,1,12275,6,0,1,2,50,414,4
2014-09-09 11:51:15,37,1,69,654,31393,,595860,0,0,7,2015-05-14,2015-05-19,2,0,1,7635,3,0,2,2,50,675,70
2013-05-17 08:16:16,22,2,70,47,14566,,598928,0,0,9,2013-07-20,2013-07-21,2,1,1,1755,3,0,1,3,104,96,30
2014-05-11 15:53:30,37,1,69,965,50820,,600681,0,0,9,2014-06-27,2014-06-28,1,0,1,23716,6,0,2,6,22,245,38
2014-03-19 10:59:32,2,3,66,174,5909,5138.9133,603448,0,0,0,2014-10-16,2014-10-18,4,0,2,30337,1,0,1,6,70,10,10
2014-10-06 13:11:24,24,2,3,50,5703,,607573,0,0,1,2014-12-25,2014-12-30,3,0,1,8267,1,0,1,2,50,675,70
2014-11-09 19:51:12,2,3,66,258,4687,3950.5582,610361,0,0,9,2014-11-29,2014-12-01,1,0,1,8253,1,0,1,6,70,19,64
2014-06-29 12:15:49,2,3,66,226,50659,746.0275,613524,0,1,1,2015-01-05,2015-01-09,2,0,1,8267,1,0,3,2,50,675,70
2014-04-14 12:10:43,2,3,215,817,19599,,616378,0,0,9,2014-04-22,2014-04-23,2,0,1,8259,1,0,1,4,8,121,37
2014-08-17 05:14:38,2,3,66,337,3527,130.8973,619758,0,0,0,2014-08-18,2014-08-20,4,4,2,25100,1,0,1,2,50,448,5
2014-12-10 07:14:39,24,2,3,50,5703,,624105,0,0,2,2015-01-12,2015-01-13,2,1,1,12654,5,0,1,2,50,682,91
2014-10-03 12:34:45,2,3,66,196,2428,0.4979,626729,0,0,9,2014-10-12,2014-10-14,1,0,1,12280,6,1,1,2,50,191,98
2014-05-08 09:21:14,2,3,66,174,10323,238.3537,630390,0,0,9,2014-05-20,2014-05-21,2,0,1,24123,6,0,2,2,50,363,99
2014-12-17 02:39:38,2,3,23,48,4924,,632695,0,0,9,2015-01-05,2015-01-09,3,1,1,8268,1,0,1,2,50,682,92
2013-02-24 10:41:38,11,3,205,354,21728,218.6915,636776,0,0,1,2013-03-05,2013-03-07,1,0,1,26022,6,0,2,2,198,397,6
2014-03-12 07:08:06,2,3,66,315,22765,1164.6053,640212,0,0,9,2014-04-14,2014-04-15,2,0,1,15093,1,0,1,2,50,679,19
2014-05-22 05:51:00,2,3,66,442,46296,222.3536,641816,0,0,9,2014-05-23,2014-05-24,2,2,1,26900,6,1,1,2,50,1107,48
2014-08-20 11:10:38,2,3,66,363,12346,280.6103,646435,0,0,9,2014-08-29,2014-09-01,2,0,1,983,1,0,1,2,50,531,42
